tconst,titleType,primaryTitle,originalTitle,startYear,genres,averageRating,numVotes
tt0001883,short,The Silken Thread,The Silken Thread,1911,Short,,
tt0001884,short,Simpkin's Dream of a Holiday,Simpkin's Dream of a Holiday,1911,"Comedy,Short",,
tt0001885,short,Sir Percy and the Punchers,Sir Percy and the Punchers,1911,"Comedy,Short,Western",,
tt0001886,short,The Siege of Calais,Le siège de Calais,1911,"Drama,Short,War",4.5,11.0
tt0001887,short,The Skating Bug,The Skating Bug,1911,"Comedy,Short",,
tt0001888,short,The Sky Pilot,The Sky Pilot,1911,"Drama,Short",,
tt0001889,movie,Skæbnebæltet,Skæbnebæltet,1911,\N,4.0,15.0
tt0001890,short,The Smile of a Child,The Smile of a Child,1911,"Drama,Romance,Short",,
tt0001891,short,The Sorrowful Example,The Sorrowful Example,1911,"Drama,Short",,
tt0001892,movie,Den sorte drøm,Den sorte drøm,1911,Drama,5.8,244.0
tt0001893,short,The Spanish Gypsy,The Spanish Gypsy,1911,"Romance,Short",,
tt0001894,short,Spike Shannon's Last Fight,Spike Shannon's Last Fight,1911,"Short,Western",,
tt0001895,movie,Sport Hípico,Sport Hípico,1911,Documentary,,
tt0001896,short,The Squaw's Love,The Squaw's Love,1911,"Drama,Short,Western",5.2,74.0
tt0001897,short,The Stage Driver's Daughter,The Stage Driver's Daughter,1911,"Short,Western",,
tt0001898,short,A Stage Romance,A Stage Romance,1911,"Drama,Short",,
tt0001899,short,The Stampede,The Stampede,1911,"Short,Western",,
tt0001900,short,The Star Spangled Banner,The Star Spangled Banner,1911,"Drama,Short",,
tt0001901,short,The Stolen Dog,The Stolen Dog,1911,"Comedy,Short",,
tt0001902,short,The Story of the Indian Ledge,The Story of the Indian Ledge,1911,"Drama,Short",,
tt0001903,short,The Strike at the Little Jonny Mine,The Strike at the Little Jonny Mine,1911,"Short,Western",,
tt0001904,short,The Stuff Heroes Are Made Of,The Stuff Heroes Are Made Of,1911,"Drama,Short",,
tt0001905,short,The Stuff That Dreams Are Made Of,The Stuff That Dreams Are Made Of,1911,"Comedy,Drama,Short",,
tt0001906,short,The Subduing of Mrs. Nag,The Subduing of Mrs. Nag,1911,"Comedy,Short",,
tt0001907,short,Sunshine Through the Dark,Sunshine Through the Dark,1911,"Drama,Romance,Short",,
tt0001908,short,The Surgeon's Temptation,The Surgeon's Temptation,1911,"Drama,Short",,
tt0001909,short,Swank and the Remedy,Swank and the Remedy,1911,Short,,
tt0001910,short,Sweet Memories,Sweet Memories,1911,"Drama,Romance,Short",5.3,73.0
tt0001911,movie,Nell Gwynne,Sweet Nell of Old Drury,1911,"Biography,Drama,History",3.6,24.0
tt0001912,short,The Switchman's Tower,The Switchman's Tower,1911,"Drama,Short",,
tt0001913,short,Swords and Hearts,Swords and Hearts,1911,"Drama,Short,War",5.5,229.0
tt0001914,movie,The Devil's Assistant,Die Sünden der Väter,1913,Drama,,
tt0001915,short,A Tale of Two Cities,A Tale of Two Cities,1911,"Drama,History,Short",5.7,122.0
tt0001916,short,Tarragona monumental,Tarragona monumental,1911,"Documentary,Short",,
tt0001917,short,Teaching Dad to Like Her,Teaching Dad to Like Her,1911,"Comedy,Romance,Short",,
tt0001918,short,Telemachus,Telemachus,1911,Short,,
tt0001919,short,The Telltale Knife,The Telltale Knife,1911,"Short,Western",,
tt0001920,movie,Temblor de 1911 en México,Temblor de 1911 en México,1911,\N,,
tt0001921,short,A Terrible Discovery,A Terrible Discovery,1911,"Drama,Short",,
tt0001922,short,That Winsome Winnie Smile,That Winsome Winnie Smile,1911,"Comedy,Short",,
tt0001923,short,Their First Misunderstanding,Their First Misunderstanding,1911,"Drama,Short",7.2,36.0
tt0001924,short,The Thief and the Girl,The Thief and the Girl,1911,"Drama,Short",5.4,12.0
tt0001925,short,Three Million Dollars,Three Million Dollars,1911,"Romance,Short,Western",4.9,48.0
tt0001926,short,The Three Musketeers: Part 2,The Three Musketeers: Part 2,1911,"Drama,Short",,
tt0001927,short,Three Sisters,Three Sisters,1911,"Drama,Romance,Short",5.0,12.0
tt0001928,short,Through Darkened Vales,Through Darkened Vales,1911,"Drama,Short",4.5,52.0
tt0001929,short,Through His Wife's Picture,Through His Wife's Picture,1911,"Comedy,Short",,
tt0001930,short,The Thumb Print,The Thumb Print,1911,"Drama,Short",,
tt0001931,short,A Thwarted Vengeance,A Thwarted Vengeance,1911,"Short,Western",,
tt0001932,short,The Tomboy,The Tomboy,1911,"Drama,Short",,
tt0001933,short,La Tosca,La Tosca,1911,Short,,
tt0001934,short,The Toss of a Coin,The Toss of a Coin,1911,"Comedy,Romance,Short",,
tt0001935,short,The Totem Mark,The Totem Mark,1911,"Short,Western",,
tt0001936,short,Trading His Mother,Trading His Mother,1911,"Comedy,Short",,
tt0001937,short,The Trail of Books,The Trail of Books,1911,"Drama,Short",,
tt0001939,short,The Tribe's Penalty,The Tribe's Penalty,1911,"Short,Western",,
tt0001940,short,Trilby and Svengali,Trilby and Svengali,1911,Short,,
tt0001941,short,Troublesome Secretaries,Troublesome Secretaries,1911,"Comedy,Short",5.1,87.0
tt0001942,short,A True Westerner,A True Westerner,1911,"Drama,Short,Western",,
tt0001943,short,Two Can Play at the Same Game,Two Can Play at the Same Game,1911,Short,,
tt0001944,short,The Two Chorus Girls,The Two Chorus Girls,1911,"Drama,Romance,Short",,
tt0001945,short,Two Christmas Hampers,Two Christmas Hampers,1911,"Comedy,Short",,
tt0001946,short,The Two Fugitives,The Two Fugitives,1911,"Short,Western",,
tt0001947,short,Two Officers,Two Officers,1911,"Drama,Short",,
tt0001948,short,The Two Orphans,The Two Orphans,1911,"Drama,Short",,
tt0001949,short,The Two Paths,The Two Paths,1911,"Drama,Short",5.6,27.0
tt0001950,short,The Two Reformations,The Two Reformations,1911,"Short,Western",,
tt0001951,short,The Two Sides,The Two Sides,1911,"Drama,Short",,
tt0001952,short,The Two-Gun Man,The Two-Gun Man,1911,"Short,Western",,
tt0001954,short,Uncle Hiram's List,Uncle Hiram's List,1911,"Comedy,Short",,
tt0001955,short,Uncle's Picnic,Uncle's Picnic,1911,"Comedy,Short",,
tt0001956,short,Under the Stars and Bars,Under the Stars and Bars,1910,"Drama,Short,War",6.1,16.0
tt0001957,short,Under forvandlingens lov,Under forvandlingens lov,1911,"Drama,Romance,Short",4.9,55.0
tt0001959,short,An Unknown Language,An Unknown Language,1911,"Comedy,Short",,
tt0001960,short,The Unveiling,The Unveiling,1911,"Drama,Short",,
tt0001961,short,An Unwilling Cowboy,An Unwilling Cowboy,1911,"Comedy,Short,Western",,
tt0001962,short,Van Bibber's Experiment,Van Bibber's Experiment,1911,"Drama,Short",,
tt0001963,short,Temptations of a Great City,Ved Fængslets Port,1911,"Drama,Short",5.6,159.0
tt0001964,movie,The Traitress,Die Verräterin,1911,Drama,6.0,87.0
tt0001965,movie,Vicio y virtud,Vicio y virtud,1911,\N,,
tt0001966,short,A Victim of Circumstances,A Victim of Circumstances,1911,"Comedy,Short",,
tt0001967,short,Life as It Is,La vie telle qu'elle est,1911,"Drama,Short",5.9,11.0
tt0001968,short,The Voice of the Child,The Voice of the Child,1911,"Drama,Short",,
tt0001969,short,Was He a Coward?,Was He a Coward?,1911,"Drama,Short,Western",5.4,14.0
tt0001970,short,A Western Girl's Sacrifice,A Western Girl's Sacrifice,1911,"Short,Western",,
tt0001971,short,Western Hearts,Western Hearts,1911,"Short,Western",,
tt0001972,short,A Western Redemption,A Western Redemption,1911,"Short,Western",,
tt0001973,short,What Shall We Do with Our Old?,What Shall We Do with Our Old?,1911,"Drama,Short",6.1,280.0
tt0001974,short,What a Woman Can Do,What a Woman Can Do,1911,"Short,Western",,
tt0001975,short,The Wheels of Justice,The Wheels of Justice,1911,"Crime,Drama,Short",,
tt0001976,short,When Love and Honor Called,When Love and Honor Called,1915,"Short,Western",,
tt0001977,short,When Two Hearts Are Won,When Two Hearts Are Won,1911,"Comedy,Drama,Romance",,
tt0001978,short,When a Man Loves,When a Man Loves,1911,"Drama,Romance,Short",5.9,38.0
tt0001979,short,When a Man's Married His Trouble Begins,When a Man's Married His Trouble Begins,1911,"Comedy,Short",,
tt0001980,short,When the Cat's Away,When the Cat's Away,1911,"Comedy,Short",,
tt0001981,short,The White Medicine Man,The White Medicine Man,1911,"Drama,Short,Western",,
tt0001982,short,The White Red Man,The White Red Man,1911,"Short,Thriller,Western",,
tt0001983,short,The White Rose of the Wilds,The White Rose of the Wilds,1911,"Drama,Short",,
tt0001984,short,Why He Gave Up,Why He Gave Up,1911,"Comedy,Short",,
tt0001985,short,The Winds of Fate,The Winds of Fate,1911,"Drama,Short",,
tt0001986,short,The Wizard and the Brigands,The Wizard and the Brigands,1911,Short,,
tt0001987,short,A Woman Scorned,A Woman Scorned,1911,"Drama,Short",6.2,24.0
tt0001988,short,The Woodcutter's Romance,The Woodcutter's Romance,1911,"Drama,Short",,
tt0001989,short,A Wreath of Orange Blossoms,A Wreath of Orange Blossoms,1911,"Romance,Short",5.0,15.0
tt0001990,short,The Yiddisher Cowboy,The Yiddisher Cowboy,1911,"Comedy,Short,Western",,
tt0001992,movie,Zwei Frauen,Zwei Frauen,1911,\N,,
tt0001993,movie,L'électrocuté,L'électrocuté,1911,Sci-Fi,4.1,22.0
tt0001994,short,An Actor's Romance,An Actor's Romance,1913,"Drama,Romance,Short",,
tt0001995,short,Adam and Eve,Adam and Eve,1912,"Drama,Short",,
tt0001996,short,The Adventure of the Italian Model,The Adventure of the Italian Model,1912,"Crime,Drama,Short",,
tt0001997,short,The Adventure of the Retired Army Colonel,The Adventure of the Retired Army Colonel,1912,"Drama,Short",,
tt0001998,movie,The Adventures of Lieutenant Petrosino,The Adventures of Lieutenant Petrosino,1912,Drama,4.4,36.0
tt0001999,short,Agaton och Fina,Agaton och Fina,1912,"Comedy,Short",,
tt0002000,short,The Agitator,The Agitator,1912,"Short,Western",,
tt0002001,movie,The Alaska-Siberian Expedition,The Alaska-Siberian Expedition,1912,Documentary,,
tt0002002,short,The Alcalde's Conspiracy,The Alcalde's Conspiracy,1912,"Drama,Short",,
tt0002003,short,Alias Billy Sargent,Alias Billy Sargent,1912,"Drama,Short",,
tt0002004,short,Alkali Ike Bests Broncho Billy,Alkali Ike Bests Broncho Billy,1912,"Comedy,Short",6.0,13.0
tt0002005,short,Alkali Ike Plays the Devil,Alkali Ike Plays the Devil,1912,"Comedy,Short",,
tt0002006,short,Alkali Ike Stung!,Alkali Ike Stung!,1912,"Comedy,Short",,
tt0002007,short,Alkali Ike's Boarding House,Alkali Ike's Boarding House,1912,"Comedy,Short",,
tt0002008,short,Alkali Ike's Close Shave,Alkali Ike's Close Shave,1912,"Comedy,Short",,
tt0002009,short,Alkali Ike's Love Affair,Alkali Ike's Love Affair,1912,"Comedy,Short,Western",,
tt0002010,short,Alkali Ike's Motorcycle,Alkali Ike's Motorcycle,1912,"Comedy,Short",,
tt0002011,short,Alkali Ike's Pants,Alkali Ike's Pants,1912,"Comedy,Short,Western",,
tt0002012,short,All for Her,All for Her,1912,"Drama,Romance,Short",,
tt0002013,short,All for a Girl,All for a Girl,1912,"Comedy,Romance,Short",,
tt0002014,short,Alt for Norge,Alt for Norge,1912,"Drama,Short",,
tt0002015,short,The Altar of Death,The Altar of Death,1912,"Drama,Short,Western",,
tt0002016,short,Los amantes de Teruel,Los amantes de Teruel,1912,"Drama,Short",,
tt0002017,short,Ambitious Butler,Ambitious Butler,1912,"Comedy,Short",,
tt0002018,short,An American Invasion,An American Invasion,1912,"Drama,Short",,
tt0002019,movie,Amor de bestia,Amor de bestia,1912,\N,,
tt0002020,short,Queen Elizabeth,Les amours de la reine Élisabeth,1912,"Biography,Drama,History",4.5,135.0
tt0002021,short,But the Greatest of These Is Charity,But the Greatest of These Is Charity,1912,"Drama,Short",,
tt0002022,movie,Anfisa,Anfisa,1912,Drama,6.0,12.0
tt0002023,short,The Angel and the Stranded Troupe,The Angel and the Stranded Troupe,1912,"Comedy,Short",,
tt0002024,short,The Animal Within,The Animal Within,1912,"Drama,Short,Western",,
tt0002025,short,El aniversario del fallecimiento de la suegra de Enhart,El aniversario del fallecimiento de la suegra de Enhart,1912,Short,,
tt0002026,movie,Anny - Story of a Prostitute,Anny - en gatepiges roman,1912,"Drama,Romance",4.5,14.0
tt0002027,short,The Apache Renegade,The Apache Renegade,1912,"Adventure,Short,Western",,
tt0002028,short,The Arab's Bride,The Arab's Bride,1912,"Drama,Short",,
tt0002029,short,Poor Jenny,Die arme Jenny,1912,Short,6.0,63.0
tt0002030,short,The Arrowmaker's Daughter,The Arrowmaker's Daughter,1912,"Short,Western",,
tt0002031,movie,As You Like It,As You Like It,1912,\N,4.1,21.0
tt0002033,short,Asesinato y entierro de Don José Canalejas,Asesinato y entierro de Don José Canalejas,1912,Short,5.3,42.0
tt0002034,short,At Coney Island,At Coney Island,1912,"Comedy,Short",5.3,53.0
tt0002035,short,At Cripple Creek,At Cripple Creek,1912,"Short,Western",,
tt0002036,short,At It Again,At It Again,1912,"Comedy,Short",,
tt0002037,short,At Scrogginses' Corner,At Scrogginses' Corner,1912,"Comedy,Short",,
tt0002038,short,At the Point of the Sword,At the Point of the Sword,1912,"Drama,Mystery,Short",,
tt0002039,movie,Atop of the World in Motion,Atop of the World in Motion,1912,Documentary,,
tt0002040,short,Las aventuras del Pollo Palomeque,Las aventuras del Pollo Palomeque,1912,Short,,
tt0002041,short,The Baby and the Stork,The Baby and the Stork,1912,"Crime,Drama,Short",3.5,61.0
tt0002042,short,The Bachelor and the Baby,The Bachelor and the Baby,1912,"Comedy,Short",,
tt0002043,short,The Bachelor's Waterloo,The Bachelor's Waterloo,1912,"Comedy,Romance,Short",,
tt0002044,movie,Le bagnard,Le bagnard,1912,\N,,
tt0002045,short,The Ball Player and the Bandit,The Ball Player and the Bandit,1912,"Drama,Romance,Short",4.3,90.0
tt0002046,movie,La Barrera número 13,La Barrera número 13,1913,\N,3.5,8.0
tt0002047,movie,A Batalha,A Batalha,1912,Documentary,,
tt0002048,short,Battle in the Virginia Hills,Battle in the Virginia Hills,1912,"Short,War",,
tt0002049,short,Battle of Pottsburg Bridge,Battle of Pottsburg Bridge,1912,"Drama,Short",,
tt0002050,short,A Battle of Wits,A Battle of Wits,1912,"Drama,Short",,
tt0002051,short,The Battle of the Red Men,The Battle of the Red Men,1912,"Short,Western",,
tt0002052,short,The Battleground,The Battleground,1912,"Drama,Short",,
tt0002053,short,A Bear Escape,A Bear Escape,1912,"Comedy,Short",,
tt0002054,short,A Beast at Bay,A Beast at Bay,1912,"Drama,Short",5.9,211.0
tt0002055,short,The Beating He Needed,The Beating He Needed,1912,"Comedy,Short",,
tt0002056,short,Prekrasnaya Lyukanida,Prekrasnaya Lyukanida,1912,"Animation,Short",6.6,196.0
tt0002057,short,Before the White Man Came,Before the White Man Came,1912,"Drama,Romance,Short",,
tt0002058,short,The Bell of Penance,The Bell of Penance,1912,"Drama,Short",,
tt0002059,short,Bella's Beaus,Bella's Beaus,1912,"Comedy,Romance,Short",,
tt0002060,movie,Bernáték kikocsiznak,Bernáték kikocsiznak,1912,\N,,
tt0002061,short,Billy McGrath's Love Letters,Billy McGrath's Love Letters,1912,"Comedy,Short",,
tt0002062,short,Billy and the Butler,Billy and the Butler,1912,"Crime,Short,Thriller",,
tt0002063,short,Billy's Burglar,Billy's Burglar,1912,"Drama,Short",,
tt0002064,short,Billy's Stratagem,Billy's Stratagem,1912,"Drama,Short",4.8,81.0
tt0002065,short,Black Sheep,Black Sheep,1912,"Drama,Short",6.2,64.0
tt0002066,short,Blind Love,Blind Love,1912,"Drama,Short",3.8,98.0
tt0002067,short,"Blinks and Jinks, Attorneys at Law","Blinks and Jinks, Attorneys at Law",1912,"Comedy,Short",,
tt0002068,short,A Blot on the 'Scutcheon,A Blot on the 'Scutcheon,1912,"Drama,Short",4.9,53.0
tt0002069,short,The Boss of the Katy Mine,The Boss of the Katy Mine,1912,"Short,Western",,
tt0002070,short,The Brave Hunter,The Brave Hunter,1912,"Comedy,Short",5.1,45.0
tt0002071,short,A Brave Little Woman,A Brave Little Woman,1912,"Comedy,Romance,Short",4.1,17.0
tt0002072,short,Broncho Billy's Heart,Broncho Billy's Heart,1912,"Short,Western",,
tt0002073,short,Broncho Billy's Mexican Wife,Broncho Billy's Mexican Wife,1912,"Short,Western",,
tt0002074,short,Broncho Billy Outwitted,Broncho Billy Outwitted,1912,"Short,Western",,
tt0002075,short,Broncho Billy's Promise,Broncho Billy's Promise,1912,"Short,Western",,
tt0002076,short,Brothers,Brothers,1912,"Drama,Short",,
tt0002077,short,Brown's Seance,Brown's Seance,1912,"Comedy,Short",,
tt0002078,short,Brutality,Brutality,1912,"Drama,Short",5.0,67.0
tt0002079,short,The Bugler of Battery B,The Bugler of Battery B,1912,"Drama,Short,War",,
tt0002080,short,Bunny All at Sea,Bunny All at Sea,1912,"Comedy,Short",,
tt0002081,short,Bunny at the Derby,Bunny at the Derby,1912,"Comedy,Short",,
tt0002082,short,The Burglar's Dilemma,The Burglar's Dilemma,1912,"Drama,Short",6.1,409.0
tt0002083,short,The Fall of Troy,La caduta di Troia,1911,"Short,War",6.1,285.0
tt0002084,short,Calamity Anne's Ward,Calamity Anne's Ward,1912,"Short,Western",,
tt0002085,short,The Cap of Invisibility,The Cap of Invisibility,1912,Short,,
tt0002086,short,Captain Barnacle's Messmates,Captain Barnacle's Messmates,1912,"Comedy,Short",,
tt0002087,short,Cardinal Wolsey,Cardinal Wolsey,1912,"Drama,Short",,
tt0002088,movie,Carlota Angela,Carlota Angela,1912,\N,,
tt0002089,movie,Carmen,Carmen,1912,\N,,
tt0002090,short,Casey at the Bat,Casey at the Bat,1913,"Comedy,Short",,
tt0002091,short,Castillo de Ostalric,Castillo de Ostalric,1912,Short,,
tt0002092,short,Chains,Chains,1912,"Drama,Romance,Short",,
tt0002093,short,A Change of Spirit,A Change of Spi
